gift_key	card_key	gift_title	gift_place	gift_latitude	gift_longitude	gift_content	gift_cost	gift_date	gift_time
254	244	연래춘	연래춘	37.696676	126.889886	현금 결재시 10% 할인	1800	2016-01-21	09:01:00
255	11	이디야커피	이디야커피	37.454922	127.136839	스마트 오더 사용시 10% 할인	1000	2017-02-01	23:26:07
256	50	반디앤루니스	반디앤루니스	37.698289	126.991303	도서 구매시 5% 할인	200	2017-03-23	12:06:16
257	127	반디앤루니스	반디앤루니스	37.547158	126.945503	도서 구매시 5% 할인	1500	2018-02-24	11:00:19
258	279	베스킨라빈스	베스킨라빈스	37.569972	127.005392	무료 사이즈업	300	2017-07-22	18:26:21
259	235	리얼후라이	리얼후라이	37.530666	127.005581	크리스피 후라이드 10% 할인	1400	2016-06-26	12:27:18
260	20	약국	약국	37.46339	127.017922	황사 마스크 증정(1매)	200	2018-04-01	10:00:37
261	79	꾼	꾼	37.609523	127.113375	소주 2,000 쿠폰	700	2018-03-04	23:51:54
262	298	백다방	백다방	37.692355	127.041651	무료 토핑 추가	800	2017-11-26	10:44:09
263	162	스시진	스시진	37.454968	127.013358	2pcs 무료 제공	100	2018-03-09	15:11:50
264	202	꾼	꾼	37.704645	127.195484	소주 2,000 쿠폰	500	2018-02-21	22:43:37
265	158	버거킹	버거킹	37.504773	127.071557	와퍼주문시 5% 할인	300	2017-04-11	22:27:41
266	153	닭한마리	닭한마리	37.567813	127.1033	칼국수 사리 무료 리필	1200	2016-05-17	22:25:38
267	289	약국	약국	37.715022	127.064563	황사 마스크 증정(1매)	1000	2017-01-13	11:47:28
268	196	아웃백	아웃백	37.674938	127.135002	스테이크 주문시 10% 할인	1900	2016-11-09	22:27:51
269	80	스시로로	스시로로	37.582109	127.191161	2pcs 무료 제공	1000	2018-03-24	23:30:37
270	137	베스킨라빈스	베스킨라빈스	37.597365	126.861898	무료 사이즈업	1200	2017-02-18	20:31:05
271	13	홍콩반점	홍콩반점	37.677867	126.959712	찹쌀 탕수육 10% 할인	500	2017-12-18	17:28:30
272	268	아웃백	아웃백	37.537946	127.165493	스테이크 주문시 10% 할인	600	2017-07-18	13:12:08
273	70	뚜레쥬르	뚜레쥬르	37.587968	127.062306	2000원 이상 5% 할인	800	2018-03-04	14:28:49
274	114	이디야커피	이디야커피	37.484079	127.17496	스마트 오더 사용시 10% 할인	600	2017-12-19	13:56:33
275	33	뚜레쥬르	뚜레쥬르	37.489578	126.885932	2000원 이상 5% 할인	1300	2016-10-11	16:41:31
276	240	약국	약국	37.616241	127.176343	황사 마스크 증정(1매)	1300	2016-03-16	11:57:29
277	36	연래춘	연래춘	37.569482	126.968737	현금 결재시 10% 할인	900	2017-10-26	10:32:03
278	205	엔젤리너스	엔젤리너스	37.569874	127.118344	제조 음료 주문시 10% 할인	300	2016-07-10	11:29:02
279	193	스시로로	스시로로	37.473584	127.077434	2pcs 무료 제공	100	2016-05-15	10:39:50
280	254	연래춘	연래춘	37.534964	127.052674	현금 결재시 10% 할인	100	2017-01-06	20:16:26
281	258	정형외과	정형외과	37.474438	126.863395	정형외과의료지점	1300	2017-12-15	11:43:42
282	146	버거킹	버거킹	37.558978	127.193908	와퍼주문시 5% 할인	500	2016-01-03	18:36:13
283	231	봄봄	봄봄	37.46809	127.133605	음료 주문시 쿠폰 도장 2개 추가	200	2016-08-10	10:53:39
284	264	리얼후라이	리얼후라이	37.619742	127.096354	크리스피 후라이드 10% 할인	1700	2016-05-05	23:57:32
285	27	반디앤루니스	반디앤루니스	37.662185	126.996199	도서 구매시 5% 할인	800	2017-10-16	16:50:49
286	152	아웃백	아웃백	37.626813	127.176563	스테이크 주문시 10% 할인	800	2017-03-12	15:23:46
287	195	롯데리아	롯데리아	37.455449	127.173431	롯데리아 음료M 제공	300	2017-01-15	16:38:25
288	128	스시진	스시진	37.524238	127.065447	2pcs 무료 제공	100	2017-06-14	20:57:52
289	10	꾼	꾼	37.614497	127.070316	소주 2,000 쿠폰	1200	2016-01-11	16:42:17
290	262	정형외과	정형외과	37.48719	127.045189	정형외과의료지점	600	2017-01-18	22:35:14
291	219	베스킨라빈스	베스킨라빈스	37.568163	126.992482	무료 사이즈업	1400	2017-02-08	19:12:52
292	170	아웃백	아웃백	37.700887	127.138918	스테이크 주문시 10% 할인	1900	2017-06-16	09:42:30
293	35	뚜레쥬르	뚜레쥬르	37.514225	127.087189	2000원 이상 5% 할인	1000	2018-02-28	11:16:55
294	39	매드포갈릭	매드포갈릭	37.556189	127.025457	에이드 무료 제공	2000	2018-01-13	15:22:47
295	202	오쭈	오쭈	37.533357	127.127769	치즈 퐁듀 1회 제공	2000	2017-05-21	15:20:55
296	161	반디앤루니스	반디앤루니스	37.602925	127.113386	도서 구매시 5% 할인	400	2017-09-21	11:31:28
297	262	쥬씨	쥬씨	37.602238	127.102041	무료 사이즈업	400	2017-04-09	23:59:38
298	149	뚜레쥬르	뚜레쥬르	37.543802	127.165361	2000원 이상 5% 할인	1200	2018-04-02	17:08:04
299	269	아웃닭	아웃닭	37.483469	126.858017	치즈스틱 2개 제공	1100	2017-11-13	12:32:39
300	76	봄봄	봄봄	37.512194	127.130568	음료 주문시 쿠폰 도장 2개 추가	900	2017-02-17	19:42:28
301	46	이디야커피	이디야커피	37.643058	127.157735	스마트 오더 사용시 10% 할인	1200	2017-02-27	17:03:36
302	126	이비인후과	이비인후과	37.538465	126.986557	코세척 서비스(무료)	300	2016-05-30	20:08:47
303	217	오쭈	오쭈	37.675361	127.14414	치즈 퐁듀 1회 제공	1600	2017-10-20	14:39:12
304	84	아웃닭	아웃닭	37.533927	127.181654	치즈스틱 2개 제공	400	2018-03-09	10:01:40
305	137	한신포차	한신포차	37.688812	127.057606	닭발 주문시 주먹밥 증정	1500	2018-01-22	23:35:23
306	190	동경야네	동경야네	37.516463	126.96212	사케동 10% 할인	800	2017-05-25	19:03:11
307	154	베스킨라빈스	베스킨라빈스	37.560648	126.926063	무료 사이즈업	500	2017-08-22	17:58:49
308	4	동경야네	동경야네	37.566825	127.180551	사케동 10% 할인	900	2017-06-27	19:06:22
309	160	쥬씨	쥬씨	37.516722	127.186517	무료 사이즈업	800	2016-04-20	13:00:44
310	220	이비인후과	이비인후과	37.486019	126.919751	코세척 서비스(무료)	1400	2017-12-19	13:19:32
311	273	원할머니보쌈	원할머니보쌈	37.657004	126.916417	족발 3,000 할인 쿠폰 제공	100	2016-09-25	18:47:23
312	154	파리바게트	파리바게트	37.701697	126.995783	1000원 이상 10% 할인	1700	2016-11-29	16:54:56
313	78	매드포갈릭	매드포갈릭	37.562836	127.007401	에이드 무료 제공	1800	2016-10-27	22:16:35
314	159	연래춘	연래춘	37.442743	126.865164	현금 결재시 10% 할인	1400	2017-06-23	21:53:28
315	1	원할머니보쌈	원할머니보쌈	37.716383	126.974926	족발 3,000 할인 쿠폰 제공	1400	2017-08-07	15:10:18
316	265	롯데리아	롯데리아	37.668715	127.108204	롯데리아 음료M 제공	700	2017-04-06	09:37:53
317	265	김덕후의곱창조	김덕후의곱창조	37.687959	127.138508	곱창 무한 리필 2,000 할인	1300	2017-03-02	21:59:57
318	98	정형외과	정형외과	37.479278	126.999378	정형외과의료지점	700	2016-02-02	23:27:18
319	244	엔젤리너스	엔젤리너스	37.647664	126.983642	제조 음료 주문시 10% 할인	1700	2016-10-13	13:03:16
320	30	원할머니보쌈	원할머니보쌈	37.706109	127.013226	족발 3,000 할인 쿠폰 제공	1900	2016-06-24	18:45:28
321	217	멘동	멘동	37.493147	127.052015	규동 5% 할인	1800	2016-05-30	20:19:24
322	281	한신포차	한신포차	37.546652	127.182344	닭발 주문시 주먹밥 증정	500	2016-01-30	11:39:18
323	48	닭한마리	닭한마리	37.607065	127.080062	칼국수 사리 무료 리필	1800	2016-09-28	12:22:27
324	10	이디야커피	이디야커피	37.481945	126.967264	스마트 오더 사용시 10% 할인	700	2016-09-16	15:18:59
325	158	롯데리아	롯데리아	37.557359	127.181239	롯데리아 음료M 제공	400	2017-10-19	22:03:05
326	47	오쭈	오쭈	37.478985	126.981936	치즈 퐁듀 1회 제공	300	2017-10-28	19:05:00
327	100	파리바게트	파리바게트	37.476281	127.030526	1000원 이상 10% 할인	1400	2017-04-15	22:02:26
328	89	스시로로	스시로로	37.632316	127.023011	2pcs 무료 제공	2000	2017-07-08	20:12:05
329	83	멘동	멘동	37.608404	126.867146	규동 5% 할인	100	2016-11-14	10:21:46
330	29	쥬씨	쥬씨	37.622542	127.040346	무료 사이즈업	100	2017-09-23	19:39:49
331	270	스시로로	스시로로	37.615565	127.181019	2pcs 무료 제공	400	2016-05-13	15:30:28
332	128	정형외과	정형외과	37.501929	126.899728	정형외과의료지점	400	2016-02-12	21:15:31
333	113	롯데리아	롯데리아	37.458489	126.925233	롯데리아 음료M 제공	800	2017-02-23	15:01:25
334	186	오쭈	오쭈	37.540059	127.134237	치즈 퐁듀 1회 제공	100	2017-09-25	11:26:57
335	129	이디야커피	이디야커피	37.710494	126.913287	스마트 오더 사용시 10% 할인	400	2017-01-07	21:12:04
336	134	베스킨라빈스	베스킨라빈스	37.631636	127.178302	무료 사이즈업	1500	2018-01-06	23:05:40
337	33	리얼후라이	리얼후라이	37.452551	127.15541	크리스피 후라이드 10% 할인	1400	2016-03-17	12:50:21
338	168	파리바게트	파리바게트	37.57993	127.056681	1000원 이상 10% 할인	1600	2017-11-24	22:16:05
339	173	봄봄	봄봄	37.515687	126.925458	음료 주문시 쿠폰 도장 2개 추가	1200	2016-04-25	14:16:08
340	249	김덕후의곱창조	김덕후의곱창조	37.666263	127.016452	곱창 무한 리필 2,000 할인	900	2016-01-12	19:48:18
341	146	원할머니보쌈	원할머니보쌈	37.509429	127.078642	족발 3,000 할인 쿠폰 제공	200	2016-11-29	10:20:46
342	114	이디야커피	이디야커피	37.450564	127.104902	스마트 오더 사용시 10% 할인	800	2016-02-10	20:39:41
343	185	버거킹	버거킹	37.599997	126.865636	와퍼주문시 5% 할인	600	2016-04-19	21:22:44
344	259	정형외과	정형외과	37.638562	127.035724	정형외과의료지점	100	2018-03-10	23:00:13
345	82	엔젤리너스	엔젤리너스	37.506857	127.009001	제조 음료 주문시 10% 할인	500	2016-06-25	22:57:04
346	5	롯데리아	롯데리아	37.48773	127.011688	롯데리아 음료M 제공	900	2016-06-20	20:13:55
347	148	원할머니보쌈	원할머니보쌈	37.463567	127.069534	족발 3,000 할인 쿠폰 제공	600	2017-10-31	18:55:50
348	263	롯데리아	롯데리아	37.698512	127.185655	롯데리아 음료M 제공	400	2017-04-12	20:32:01
349	141	이비인후과	이비인후과	37.540593	126.9614	코세척 서비스(무료)	1400	2017-08-08	15:03:49
350	96	동경야네	동경야네	37.480433	126.937668	사케동 10% 할인	1700	2017-08-20	09:06:54
351	110	교보문고	교보문고	37.483481	126.931322	도서 구매시 10% 할인	100	2016-11-13	19:13:08
352	4	이디야커피	이디야커피	37.510649	127.160152	스마트 오더 사용시 10% 할인	1900	2016-09-12	11:18:21
353	162	교보문고	교보문고	37.652405	126.875019	도서 구매시 10% 할인	700	2016-05-30	21:44:57
354	144	파리바게트	파리바게트	37.541163	127.065958	1000원 이상 10% 할인	400	2016-03-12	10:16:46
355	182	스시로로	스시로로	37.569338	127.157907	2pcs 무료 제공	1800	2017-11-26	21:22:11
356	18	멘동	멘동	37.617467	127.0957	규동 5% 할인	1100	2016-10-30	23:23:26
357	56	동경야네	동경야네	37.547848	127.099077	사케동 10% 할인	800	2016-05-10	11:04:19
358	175	이디야커피	이디야커피	37.462049	127.089839	스마트 오더 사용시 10% 할인	700	2016-08-12	17:07:16
359	208	멘동	멘동	37.54923	126.890293	규동 5% 할인	1500	2017-11-25	21:20:10
360	94	봄봄	봄봄	37.572236	126.964696	음료 주문시 쿠폰 도장 2개 추가	1800	2016-07-22	14:15:14
361	200	약국	약국	37.63139	127.041024	황사 마스크 증정(1매)	400	2016-08-25	14:22:21
362	114	스시진	스시진	37.623914	127.163015	2pcs 무료 제공	800	2017-06-13	21:42:48
363	281	백다방	백다방	37.670854	126.878308	무료 토핑 추가	1400	2016-03-19	14:04:07
364	164	봄봄	봄봄	37.490687	127.13033	음료 주문시 쿠폰 도장 2개 추가	700	2017-08-16	21:46:04
365	14	스시로로	스시로로	37.593026	127.137856	2pcs 무료 제공	1700	2016-03-20	15:05:47
366	93	아웃백	아웃백	37.449894	127.071593	스테이크 주문시 10% 할인	500	2017-01-14	17:44:29
367	254	구이가	구이가	37.703757	127.093796	한판 주문시 사이다 제공	1500	2016-03-21	22:30:46
368	205	약국	약국	37.621517	127.092164	황사 마스크 증정(1매)	1400	2016-09-16	21:42:39
369	157	스시로로	스시로로	37.70243	126.989726	2pcs 무료 제공	200	2018-03-20	16:25:25
370	73	백다방	백다방	37.571524	127.00164	무료 토핑 추가	1000	2016-02-17	14:54:14
371	256	구이가	구이가	37.530403	126.947644	한판 주문시 사이다 제공	1600	2018-02-15	15:30:34
372	237	원할머니보쌈	원할머니보쌈	37.668605	127.08951	족발 3,000 할인 쿠폰 제공	1000	2016-05-06	15:39:11
373	47	쥬씨	쥬씨	37.479749	126.948317	무료 사이즈업	1500	2016-06-04	11:23:51
374	10	꾼	꾼	37.569143	126.94481	소주 2,000 쿠폰	1500	2017-10-04	09:31:28
375	187	백다방	백다방	37.627557	126.89516	무료 토핑 추가	1700	2017-03-07	20:26:23
376	50	오쭈	오쭈	37.534234	127.169027	치즈 퐁듀 1회 제공	600	2016-03-29	20:52:01
377	3	아웃백	아웃백	37.627869	126.946589	스테이크 주문시 10% 할인	1800	2016-09-04	14:42:59
378	158	리얼후라이	리얼후라이	37.643952	127.039729	크리스피 후라이드 10% 할인	1100	2017-04-01	10:28:22
379	90	동경야네	동경야네	37.624442	126.926823	사케동 10% 할인	100	2016-06-13	22:07:32
380	248	꾼	꾼	37.678162	127.027801	소주 2,000 쿠폰	700	2016-02-23	12:31:34
381	37	홍콩반점	홍콩반점	37.577135	127.119032	찹쌀 탕수육 10% 할인	1200	2016-04-28	13:57:06
382	16	아웃닭	아웃닭	37.629044	127.135245	치즈스틱 2개 제공	200	2016-07-19	21:31:37
383	120	이비인후과	이비인후과	37.61868	127.172357	코세척 서비스(무료)	1700	2017-05-20	19:34:05
384	216	한신포차	한신포차	37.630631	126.955905	닭발 주문시 주먹밥 증정	400	2017-02-16	11:54:08
385	180	롯데리아	롯데리아	37.593743	127.109097	롯데리아 음료M 제공	1100	2016-05-03	18:59:53
386	224	스시진	스시진	37.674303	127.046236	2pcs 무료 제공	100	2017-07-11	13:12:58
387	194	연래춘	연래춘	37.541342	126.907843	현금 결재시 10% 할인	900	2016-04-30	18:05:41
388	263	아웃닭	아웃닭	37.706894	127.120041	치즈스틱 2개 제공	200	2016-06-06	20:00:22
389	166	아웃닭	아웃닭	37.655581	127.189406	치즈스틱 2개 제공	1200	2017-11-03	11:33:54
390	118	이디야커피	이디야커피	37.707882	126.909508	스마트 오더 사용시 10% 할인	1400	2016-11-18	17:05:34
391	162	동경야네	동경야네	37.482645	127.006246	사케동 10% 할인	1600	2018-02-06	14:21:18
392	238	아웃닭	아웃닭	37.69262	127.147154	치즈스틱 2개 제공	1800	2016-05-04	22:48:57
393	50	이디야커피	이디야커피	37.545266	127.070802	스마트 오더 사용시 10% 할인	200	2017-06-05	11:42:46
394	249	이비인후과	이비인후과	37.633297	126.894217	코세척 서비스(무료)	1600	2017-01-30	16:54:29
395	164	백다방	백다방	37.537768	126.9508	무료 토핑 추가	1500	2016-06-20	12:21:20
396	28	아웃백	아웃백	37.525451	127.170876	스테이크 주문시 10% 할인	1000	2017-01-04	13:33:46
397	282	롯데리아	롯데리아	37.568222	127.138027	롯데리아 음료M 제공	200	2017-11-11	22:28:09
398	38	정형외과	정형외과	37.672102	127.127006	정형외과의료지점	400	2016-07-17	18:41:53
399	40	뚜레쥬르	뚜레쥬르	37.684329	126.967763	2000원 이상 5% 할인	1200	2016-01-20	18:30:57
400	87	원할머니보쌈	원할머니보쌈	37.639073	126.90127	족발 3,000 할인 쿠폰 제공	500	2017-01-04	23:56:11
401	135	약국	약국	37.677112	127.078532	황사 마스크 증정(1매)	1300	2016-12-09	10:13:28
402	109	아웃닭	아웃닭	37.578387	126.953626	치즈스틱 2개 제공	1300	2017-08-05	14:21:18
403	54	백다방	백다방	37.652753	127.144417	무료 토핑 추가	400	2016-05-03	15:16:41
404	231	뚜레쥬르	뚜레쥬르	37.674964	126.94734	2000원 이상 5% 할인	1100	2017-03-10	11:30:05
405	300	멘동	멘동	37.612829	126.998166	규동 5% 할인	1600	2017-11-13	22:41:25
406	63	멘동	멘동	37.661351	127.170437	규동 5% 할인	1500	2017-05-02	11:56:21
407	107	오쭈	오쭈	37.572585	126.881236	치즈 퐁듀 1회 제공	1700	2016-09-14	16:04:48
408	213	홍콩반점	홍콩반점	37.449696	127.047695	찹쌀 탕수육 10% 할인	400	2016-06-26	09:07:25
409	248	베스킨라빈스	베스킨라빈스	37.487142	127.064084	무료 사이즈업	500	2016-12-03	22:58:49
410	6	베스킨라빈스	베스킨라빈스	37.708246	127.059449	무료 사이즈업	300	2016-04-21	12:19:51
411	98	오쭈	오쭈	37.530978	126.868042	치즈 퐁듀 1회 제공	1600	2018-04-02	14:30:59
412	49	뚜레쥬르	뚜레쥬르	37.464886	127.056564	2000원 이상 5% 할인	400	2017-06-08	21:01:02
413	208	베스킨라빈스	베스킨라빈스	37.612793	126.917291	무료 사이즈업	400	2016-02-22	17:36:29
414	148	한신포차	한신포차	37.597352	127.002101	닭발 주문시 주먹밥 증정	500	2016-09-04	23:30:25
415	204	아웃닭	아웃닭	37.540494	126.866978	치즈스틱 2개 제공	500	2016-08-23	09:05:09
416	262	연래춘	연래춘	37.492823	127.101638	현금 결재시 10% 할인	200	2016-04-08	23:29:10
417	211	한신포차	한신포차	37.452439	126.93542	닭발 주문시 주먹밥 증정	400	2016-05-28	11:45:00
418	149	닭한마리	닭한마리	37.489736	126.933964	칼국수 사리 무료 리필	700	2016-07-01	16:48:44
419	50	꾼	꾼	37.71679	127.045784	소주 2,000 쿠폰	1800	2016-02-09	15:36:16
420	67	홍콩반점	홍콩반점	37.699848	127.183079	찹쌀 탕수육 10% 할인	1700	2017-02-08	19:32:18
421	194	멘동	멘동	37.519144	127.081221	규동 5% 할인	500	2016-10-28	14:18:50
422	251	김덕후의곱창조	김덕후의곱창조	37.508767	126.954354	곱창 무한 리필 2,000 할인	1000	2017-06-30	10:46:15
423	138	오쭈	오쭈	37.578274	127.098405	치즈 퐁듀 1회 제공	1900	2016-08-05	11:44:18
424	4	스시진	스시진	37.550458	127.160591	2pcs 무료 제공	1400	2017-01-04	16:49:29
425	152	구이가	구이가	37.577282	127.147532	한판 주문시 사이다 제공	1100	2017-04-12	09:00:04
426	57	반디앤루니스	반디앤루니스	37.583012	127.17833	도서 구매시 5% 할인	1000	2016-04-24	10:40:00
427	270	반디앤루니스	반디앤루니스	37.684041	126.999398	도서 구매시 5% 할인	1300	2017-02-27	11:57:43
428	8	김덕후의곱창조	김덕후의곱창조	37.537248	127.123616	곱창 무한 리필 2,000 할인	200	2017-05-28	14:46:16
429	260	베스킨라빈스	베스킨라빈스	37.647924	127.125543	무료 사이즈업	500	2018-04-03	22:11:25
